experiment,repeat,seed,dataset_seed,training_objective,sample_k,D,gamma,N,alpha,M_train,M_test,alpha_code,kappa,K_visible_expected,t_mask_val,n_mmd_samples,num_steps,train_loss,test_loss,loss_gap,abs_loss_gap,train_acc,test_acc,mmd_biased_multiscale,mmd2_biased_multiscale,mmd2_unbiased_multiscale_raw,baseline_mmd_biased_multiscale,baseline_mmd2_biased_multiscale,baseline_mmd2_unbiased_multiscale_raw,train_true_mmd_biased_multiscale,train_true_mmd2_biased_multiscale,train_true_mmd2_unbiased_multiscale_raw,model_train_mmd_biased_multiscale,model_train_mmd2_biased_multiscale,model_train_mmd2_unbiased_multiscale_raw,nearest_train_q1_mean,nearest_train_q1_std,nearest_train_q2_mean,nearest_train_q1_q2_gap_mean,corr_relerr_model_true,corr_relerr_fresh_true,train_empirical_mmd_biased_multiscale,mmd_biased_lambda_0_5,mmd2_biased_lambda_0_5,mmd2_unbiased_lambda_0_5_raw,baseline_mmd_biased_lambda_0_5,baseline_mmd2_biased_lambda_0_5,baseline_mmd2_unbiased_lambda_0_5_raw,model_train_mmd_biased_lambda_0_5,model_train_mmd2_biased_lambda_0_5,model_train_mmd2_unbiased_lambda_0_5_raw,train_true_mmd_biased_lambda_0_5,train_true_mmd2_biased_lambda_0_5,train_true_mmd2_unbiased_lambda_0_5_raw,train_mmd_biased_lambda_0_5,train_mmd2_biased_lambda_0_5,train_mmd2_unbiased_lambda_0_5_raw,mmd_biased_lambda_1,mmd2_biased_lambda_1,mmd2_unbiased_lambda_1_raw,baseline_mmd_biased_lambda_1,baseline_mmd2_biased_lambda_1,baseline_mmd2_unbiased_lambda_1_raw,model_train_mmd_biased_lambda_1,model_train_mmd2_biased_lambda_1,model_train_mmd2_unbiased_lambda_1_raw,train_true_mmd_biased_lambda_1,train_true_mmd2_biased_lambda_1,train_true_mmd2_unbiased_lambda_1_raw,train_mmd_biased_lambda_1,train_mmd2_biased_lambda_1,train_mmd2_unbiased_lambda_1_raw,mmd_biased_lambda_2,mmd2_biased_lambda_2,mmd2_unbiased_lambda_2_raw,baseline_mmd_biased_lambda_2,baseline_mmd2_biased_lambda_2,baseline_mmd2_unbiased_lambda_2_raw,model_train_mmd_biased_lambda_2,model_train_mmd2_biased_lambda_2,model_train_mmd2_unbiased_lambda_2_raw,train_true_mmd_biased_lambda_2,train_true_mmd2_biased_lambda_2,train_true_mmd2_unbiased_lambda_2_raw,train_mmd_biased_lambda_2,train_mmd2_biased_lambda_2,train_mmd2_unbiased_lambda_2_raw,mmd_biased_lambda_4,mmd2_biased_lambda_4,mmd2_unbiased_lambda_4_raw,baseline_mmd_biased_lambda_4,baseline_mmd2_biased_lambda_4,baseline_mmd2_unbiased_lambda_4_raw,model_train_mmd_biased_lambda_4,model_train_mmd2_biased_lambda_4,model_train_mmd2_unbiased_lambda_4_raw,train_true_mmd_biased_lambda_4,train_true_mmd2_biased_lambda_4,train_true_mmd2_unbiased_lambda_4_raw,train_mmd_biased_lambda_4,train_mmd2_biased_lambda_4,train_mmd2_unbiased_lambda_4_raw,mmd_biased_lambda_8,mmd2_biased_lambda_8,mmd2_unbiased_lambda_8_raw,baseline_mmd_biased_lambda_8,baseline_mmd2_biased_lambda_8,baseline_mmd2_unbiased_lambda_8_raw,model_train_mmd_biased_lambda_8,model_train_mmd2_biased_lambda_8,model_train_mmd2_unbiased_lambda_8_raw,train_true_mmd_biased_lambda_8,train_true_mmd2_biased_lambda_8,train_true_mmd2_unbiased_lambda_8_raw,train_mmd_biased_lambda_8,train_mmd2_biased_lambda_8,train_mmd2_unbiased_lambda_8_raw,mmd_biased_lambda_16,mmd2_biased_lambda_16,mmd2_unbiased_lambda_16_raw,baseline_mmd_biased_lambda_16,baseline_mmd2_biased_lambda_16,baseline_mmd2_unbiased_lambda_16_raw,model_train_mmd_biased_lambda_16,model_train_mmd2_biased_lambda_16,model_train_mmd2_unbiased_lambda_16_raw,train_true_mmd_biased_lambda_16,train_true_mmd2_biased_lambda_16,train_true_mmd2_unbiased_lambda_16_raw,train_mmd_biased_lambda_16,train_mmd2_biased_lambda_16,train_mmd2_unbiased_lambda_16_raw
A,0,42542,1042,fixed_context,1,80,2.0,160,50.0,4000,1000,25.0,0.5,40,0.75,10000,3000,0.6053204536437988,0.6138902306556702,0.008569777011871338,0.008569777011871338,0.6679604172706604,0.6596343767642975,0.01436688267367442,0.00020640731775912625,7.025537503673735e-05,0.011916701285217352,0.00014200776952110088,5.8532330396453606e-06,0.01827747944695059,0.0003340662549337013,0.00019793066240011495,0.018921676966174403,0.0003580298592122549,0.0002218965405832913,0.3749862611293793,0.03469120338559151,0.3499862253665924,0.02500000037252903,0.36792582273483276,0.14137230813503265,0.018921676966174403,0.0076472012854269114,5.847968749983501e-05,1.4295279652909443e-05,0.007084556266989386,5.019093750013859e-05,6.006209996023415e-06,0.011995389739399662,0.0001438893750000947,9.971223366100901e-05,0.01116091114112049,0.00012456593749998746,8.038836289880891e-05,0.011995389739399662,0.0001438893750000947,9.971223366100901e-05,0.011059597076737994,0.00012231468749979157,4.3793508225808964e-05,0.00936591226202975,8.77203125000392e-05,9.197753275458354e-06,0.015746259476456314,0.0002479446874998903,0.00016943595297025382,0.014708373465480805,0.00021633625000005985,0.00013782612748780565,0.015746259476456314,0.0002479446874998903,0.00016943595297025382,0.015226149381900674,0.00023183562499995425,0.0001058312624387936,0.01169626676550833,0.0001368026562499347,1.0794465571506429e-05,0.019364162291460974,0.00037497078125003913,0.0002489851570782742,0.018248591555242215,0.00033301109375005744,0.00020702204498579402,0.019364162291460974,0.00037497078125003913,0.0002489851570782742,0.01816758359689038,0.00033006109375000037,0.0001577509852860315,0.013406006699424808,0.00017972101562502285,7.4048294517181645e-06,0.02152170960623388,0.0004631839843750596,0.00029089733201448364,0.020656065619450572,0.0004266730468750479,0.0002543812454526839,0.02152170960623388,0.0004631839843750596,0.00029089733201448364,0.016945278426083787,0.0002871424609375006,9.115439211889592e-05,0.01405992545877307,0.00019768150390625516,1.6898235487700086e-06,0.021608963978376156,0.0004669473242187583,0.0002709841230392612,0.021295110666095497,0.0004534817382812542,0.0002575155663769521,0.021608963978376156,0.0004669473242187583,0.0002709841230392612,0.014443349745390636,0.00020861035186767575,8.706822497984686e-06,0.014139667299664968,0.0001999301913452148,2.631639439579312e-08,0.021242481091663646,0.00045124300292968746,0.0002513644447364659,0.021220967536750082,0.0004503294631958008,0.00025045062719864506,0.021242481091663646,0.00045124300292968746,0.0002513644447364659
B,0,42542,1042,fixed_context,1,80,2.0,160,50.0,4000,1000,25.0,0.5,40,0.75,10000,3000,0.6053204536437988,0.6138902306556702,0.008569777011871338,0.008569777011871338,0.6679604172706604,0.6596343767642975,0.01436688267367442,0.00020640731775912625,7.025537503673735e-05,0.011916701285217352,0.00014200776952110088,5.8532330396453606e-06,0.01827747944695059,0.0003340662549337013,0.00019793066240011495,0.018921676966174403,0.0003580298592122549,0.0002218965405832913,0.3749862611293793,0.03469120338559151,0.3499862253665924,0.02500000037252903,0.36792582273483276,0.14137230813503265,0.018921676966174403,0.0076472012854269114,5.847968749983501e-05,1.4295279652909443e-05,0.007084556266989386,5.019093750013859e-05,6.006209996023415e-06,0.011995389739399662,0.0001438893750000947,9.971223366100901e-05,0.01116091114112049,0.00012456593749998746,8.038836289880891e-05,0.011995389739399662,0.0001438893750000947,9.971223366100901e-05,0.011059597076737994,0.00012231468749979157,4.3793508225808964e-05,0.00936591226202975,8.77203125000392e-05,9.197753275458354e-06,0.015746259476456314,0.0002479446874998903,0.00016943595297025382,0.014708373465480805,0.00021633625000005985,0.00013782612748780565,0.015746259476456314,0.0002479446874998903,0.00016943595297025382,0.015226149381900674,0.00023183562499995425,0.0001058312624387936,0.01169626676550833,0.0001368026562499347,1.0794465571506429e-05,0.019364162291460974,0.00037497078125003913,0.0002489851570782742,0.018248591555242215,0.00033301109375005744,0.00020702204498579402,0.019364162291460974,0.00037497078125003913,0.0002489851570782742,0.01816758359689038,0.00033006109375000037,0.0001577509852860315,0.013406006699424808,0.00017972101562502285,7.4048294517181645e-06,0.02152170960623388,0.0004631839843750596,0.00029089733201448364,0.020656065619450572,0.0004266730468750479,0.0002543812454526839,0.02152170960623388,0.0004631839843750596,0.00029089733201448364,0.016945278426083787,0.0002871424609375006,9.115439211889592e-05,0.01405992545877307,0.00019768150390625516,1.6898235487700086e-06,0.021608963978376156,0.0004669473242187583,0.0002709841230392612,0.021295110666095497,0.0004534817382812542,0.0002575155663769521,0.021608963978376156,0.0004669473242187583,0.0002709841230392612,0.014443349745390636,0.00020861035186767575,8.706822497984686e-06,0.014139667299664968,0.0001999301913452148,2.631639439579312e-08,0.021242481091663646,0.00045124300292968746,0.0002513644447364659,0.021220967536750082,0.0004503294631958008,0.00025045062719864506,0.021242481091663646,0.00045124300292968746,0.0002513644447364659
C,0,42542,1042,fixed_context,1,80,2.0,160,50.0,4000,1000,25.0,0.5,40,0.75,10000,3000,0.6053204536437988,0.6138902306556702,0.008569777011871338,0.008569777011871338,0.6679604172706604,0.6596343767642975,0.01436688267367442,0.00020640731775912625,7.025537503673735e-05,0.011916701285217352,0.00014200776952110088,5.8532330396453606e-06,0.01827747944695059,0.0003340662549337013,0.00019793066240011495,0.018921676966174403,0.0003580298592122549,0.0002218965405832913,0.3749862611293793,0.03469120338559151,0.3499862253665924,0.02500000037252903,0.36792582273483276,0.14137230813503265,0.018921676966174403,0.0076472012854269114,5.847968749983501e-05,1.4295279652909443e-05,0.007084556266989386,5.019093750013859e-05,6.006209996023415e-06,0.011995389739399662,0.0001438893750000947,9.971223366100901e-05,0.01116091114112049,0.00012456593749998746,8.038836289880891e-05,0.011995389739399662,0.0001438893750000947,9.971223366100901e-05,0.011059597076737994,0.00012231468749979157,4.3793508225808964e-05,0.00936591226202975,8.77203125000392e-05,9.197753275458354e-06,0.015746259476456314,0.0002479446874998903,0.00016943595297025382,0.014708373465480805,0.00021633625000005985,0.00013782612748780565,0.015746259476456314,0.0002479446874998903,0.00016943595297025382,0.015226149381900674,0.00023183562499995425,0.0001058312624387936,0.01169626676550833,0.0001368026562499347,1.0794465571506429e-05,0.019364162291460974,0.00037497078125003913,0.0002489851570782742,0.018248591555242215,0.00033301109375005744,0.00020702204498579402,0.019364162291460974,0.00037497078125003913,0.0002489851570782742,0.01816758359689038,0.00033006109375000037,0.0001577509852860315,0.013406006699424808,0.00017972101562502285,7.4048294517181645e-06,0.02152170960623388,0.0004631839843750596,0.00029089733201448364,0.020656065619450572,0.0004266730468750479,0.0002543812454526839,0.02152170960623388,0.0004631839843750596,0.00029089733201448364,0.016945278426083787,0.0002871424609375006,9.115439211889592e-05,0.01405992545877307,0.00019768150390625516,1.6898235487700086e-06,0.021608963978376156,0.0004669473242187583,0.0002709841230392612,0.021295110666095497,0.0004534817382812542,0.0002575155663769521,0.021608963978376156,0.0004669473242187583,0.0002709841230392612,0.014443349745390636,0.00020861035186767575,8.706822497984686e-06,0.014139667299664968,0.0001999301913452148,2.631639439579312e-08,0.021242481091663646,0.00045124300292968746,0.0002513644447364659,0.021220967536750082,0.0004503294631958008,0.00025045062719864506,0.021242481091663646,0.00045124300292968746,0.0002513644447364659
A,0,43042,1042,fixed_context,1,80,2.0,160,100.0,8000,1000,50.0,0.5,40,0.75,10000,3000,0.6074226498603821,0.6123077273368835,0.004885077476501465,0.004885077476501465,0.6659261381626129,0.6610215306282043,0.01353827845858706,0.00018328498362224242,4.7130461935340664e-05,0.011916701285217352,0.00014200776952110088,5.8532330396453606e-06,0.014856415827083455,0.00022071309122721576,8.456727251947268e-05,0.015559695127062971,0.0002421041124471472,0.00010595948082542434,0.3902824819087982,0.03319674730300903,0.36626124382019043,0.024021249264478683,0.32355043292045593,0.14119470119476318,0.015559695127062971,0.007075353348067828,5.0060625000014625e-05,5.875353785489423e-06,0.007084556266989386,5.019093750013859e-05,6.006209996023415e-06,0.00873961884181316,7.63809375001756e-05,3.21993351835026e-05,0.008378077792677208,7.019218750015099e-05,2.601035803584395e-05,0.00873961884181316,7.63809375001756e-05,3.21993351835026e-05,0.01018190797444136,0.00010367124999999255,2.5148075682546178e-05,0.00936591226202975,8.77203125000392e-05,9.197753275458354e-06,0.011864271469422412,0.00014076093750015062,6.224422879785863e-05,0.01119510216567716,0.00012533031249994941,4.681287722529959e-05,0.011864271469422412,0.00014076093750015062,6.224422879785863e-05,0.013984545040867399,0.00019556750000004897,6.955912363115768e-05,0.01169626676550833,0.0001368026562499347,1.0794465571506429e-05,0.01534831016756905,0.00023557062499990344,0.00010957237770647943,0.014233993202890382,0.0002026065624999296,7.660652318353112e-05,0.01534831016756905,0.00023557062499990344,0.00010957237770647943,0.016811022239887726,0.00028261046874999973,0.00011029497901349217,0.013406006699424808,0.00017972101562502285,7.4048294517181645e-06,0.018040410368116225,0.00032545640625003536,0.00015315393414344625,0.016720781418641528,0.00027958453124998783,0.00010727936887433565,0.018040410368116225,0.00032545640625003536,0.00015315393414344625,0.01617298758250158,0.0002615655273437503,6.557451396312086e-05,0.01405992545877307,0.00019768150390625516,1.6898235487700086e-06,0.01858656400005461,0.00034546036132812596,0.00014948266471373484,0.017886816734417017,0.0003199382128906206,0.00012395897173311105,0.01858656400005461,0.00034546036132812596,0.00014948266471373484,0.014360868032248201,0.00020623453063964834,6.330725536237672e-06,0.014139667299664968,0.0001999301913452148,2.631639439579312e-08,0.018138230539512176,0.00032899540710449216,0.0001291043444075243,0.018072817730576937,0.00032662674072265617,0.00012673553606471475,0.018138230539512176,0.00032899540710449216,0.0001291043444075243
C,0,44052,1242,fixed_context,1,80,4.0,320,1.0,80,1000,0.25,0.5,40,0.875,10000,3000,0.4486793875694275,0.8163923621177673,0.36771297454833984,0.36771297454833984,0.7872922909259796,0.590239417552948,0.04083901982806636,0.0016678255405171974,0.0015317265764428925,0.011637988109303346,0.00013544276723228608,-7.874578925714568e-07,0.0975010503892971,0.009506454827016252,0.009371166749729695,0.09179227201613391,0.008425821201883921,0.008290663829656993,0.3292912542819977,0.0580916628241539,0.2785806357860565,0.05071062594652176,1.5699427127838135,0.1408812701702118,0.09179227201613391,0.018686718211070413,0.0003491934374999506,0.00030501898252310866,0.006598034745287183,4.35340625000169e-05,-6.662545004587628e-07,0.059267742596626205,0.0035126653124999407,0.0034688534969746776,0.06027327351322588,0.0036328675000001365,0.003589030121887271,0.059267742596626205,0.0035126653124999407,0.0034688534969746776,0.032011238260963124,0.0010247193750001493,0.0009462298874263197,0.008802733950317951,7.748812500008029e-05,-1.0820172016146046e-06,0.07561426370070586,0.005717516874999884,0.005639652937918793,0.07920239106239275,0.006273018750000192,0.006195074719722138,0.07561426370070586,0.005717516874999884,0.005639652937918793,0.04925232069405536,0.0024257910937500737,0.0022998649109912117,0.01116839849754896,0.00012473312500005385,-1.3896631537724247e-06,0.08936326321537282,0.007985792812500003,0.007860818101747769,0.09778052991904895,0.009561032031250027,0.009435861633288356,0.08936326321537282,0.007985792812500003,0.007860818101747769,0.06011304714868468,0.003613578437499987,0.003441387016748565,0.013088661003899908,0.00017131304687501014,-1.173269983223424e-06,0.09777937498202262,0.009560806171874991,0.009389813698151117,0.10997276900158048,0.012094009921874982,0.011922723583608352,0.09777937498202262,0.009560806171874991,0.009389813698151117,0.046877812832271694,0.0021975293359374967,0.0020016127479876925,0.013988880210054365,0.00019568876953125064,-4.0018669054259215e-07,0.10596432938287532,0.011228439101562494,0.011033782193943999,0.1129956320885624,0.012768012871093755,0.012573184082742259,0.10596432938287532,0.011228439101562494,0.011033782193943999,0.0199033053389513,0.00039614156341552737,0.00019624591298045822,0.014138581063434361,0.00019989947448730472,-1.3355825816932683e-08,0.11202547450408863,0.01254970693786621,0.012351062549205604,0.11273769506193755,0.012709787887878419,0.012511126357129792,0.11202547450408863,0.01254970693786621,0.012351062549205604
C,0,44062,1242,fixed_context,1,80,4.0,320,2.0,160,1000,0.5,0.5,40,0.875,10000,3000,0.5243508815765381,0.7113838195800781,0.18703293800354004,0.18703293800354004,0.7366388690471649,0.6118509435653686,0.03353179714053994,0.0011243814194743225,0.0009882339073118288,0.011637988109303346,0.00013544276723228608,-7.874578925714568e-07,0.06730855158322213,0.004530441116231275,0.004394652321150466,0.06356394335563102,0.004040374894917869,0.003904668645124044,0.3100431263446808,0.045490071177482605,0.2712174952030182,0.038825623691082,1.2632027864456177,0.14105930924415588,0.06356394335563102,0.015691757390426553,0.00024623125000000634,0.00020204776640153632,0.006598034745287183,4.35340625000169e-05,-6.662545004587628e-07,0.03849051831295616,0.001481520000000014,0.0014374896948443627,0.03944228378276398,0.0015556937500000867,0.0015116469731972781,0.03849051831295616,0.001481520000000014,0.0014374896948443627,0.02640055633883837,0.0006969893750001788,0.0006184708582108733,0.008802733950317951,7.748812500008029e-05,-1.0820172016146046e-06,0.04959012628538345,0.002459180625000279,0.0023809309286555447,0.052309846109503164,0.0027363199999999033,0.002658019161228431,0.04959012628538345,0.002459180625000279,0.0023809309286555447,0.040227307267576534,0.0016182362500000158,0.00149223816147237,0.01116839849754896,0.00012473312500005385,-1.3896631537724247e-06,0.059851133030211445,0.003582158125000068,0.0034565821166491206,0.06567107668144266,0.004312690312499923,0.004186989989186318,0.059851133030211445,0.003582158125000068,0.0034565821166491206,0.04891078932607846,0.0023922653125000304,0.002219964742208591,0.013088661003899908,0.00017131304687501014,-1.173269983223424e-06,0.06791455396765131,0.004612386640625021,0.004440645442575497,0.07579557364632214,0.005744968984375043,0.005573042023186758,0.06791455396765131,0.004612386640625021,0.004440645442575497,0.038373529338676306,0.0014725277539062512,0.0012765459638581014,0.013988880210054365,0.00019568876953125064,-4.0018669054259215e-07,0.07559854017997798,0.005715139277343746,0.005519776098025814,0.07986506197956653,0.006378428125000002,0.006182957597953155,0.07559854017997798,0.005715139277343746,0.005519776098025814,0.017889622003816993,0.00032003857543945306,0.00012013595171950057,0.014138581063434361,0.00019989947448730472,-1.3355825816932683e-08,0.07994913821635657,0.006391864701538087,0.006192587589993924,0.08034018624270606,0.006454545525512696,0.006255258182150856,0.07994913821635657,0.006391864701538087,0.006192587589993924
C,0,44092,1242,fixed_context,1,80,4.0,320,5.0,400,1000,1.25,0.5,40,0.875,10000,3000,0.5738625526428223,0.6492387652397156,0.07537621259689331,0.07537621259689331,0.6975445449352264,0.636036034822464,0.026216629428274803,0.0006873116585794844,0.0005511310045842771,0.011637988109303346,0.00013544276723228608,-7.874578925714568e-07,0.042649553157228424,0.001818984384511253,0.0016829254288043773,0.0415435920153349,0.0017258700375365973,0.0015898605040965633,0.30398812890052795,0.03761480003595352,0.27353814244270325,0.03044999949634075,0.9568319320678711,0.13911202549934387,0.0415435920153349,0.012289464491990995,0.00015103093749990748,0.00010684024264917547,0.006598034745287183,4.35340625000169e-05,-6.662545004587628e-07,0.024317618355830347,0.0005913465624998171,0.0005472117020450806,0.02408361735702785,0.0005800206249997331,0.0005358760646063665,0.024317618355830347,0.0005913465624998171,0.0005472117020450806,0.020428021502337343,0.0004173040624999569,0.00033876439925251134,0.008802733950317951,7.748812500008029e-05,-1.0820172016146046e-06,0.03179506152690953,0.0010109259374999624,0.0009324855871213344,0.03216591752149995,0.0010346462499999376,0.0009561753925393379,0.03179506152690953,0.0010109259374999624,0.0009324855871213344,0.03094769276537435,0.0009577596875000038,0.0008317116908564959,0.01116839849754896,0.00012473312500005385,-1.3896631537724247e-06,0.0392547270242715,0.0015409335937500712,0.0014150450226585454,0.040873144071015714,0.001670613906250007,0.0015446507337295579,0.0392547270242715,0.0015409335937500712,0.0014150450226585454,0.0376719018301437,0.001419172187499984,0.001246797976578895,0.013088661003899908,0.00017131304687501014,-1.173269983223424e-06,0.045344401701036985,0.0020561147656250056,0.0018839579876581136,0.04798880973075881,0.0023029258593749713,0.0021306574456507743,0.045344401701036985,0.0020561147656250056,0.0018839579876581136,0.030208160470051443,0.0009125329589843786,0.0007165084624146043,0.013988880210054365,0.00019568876953125064,-4.0018669054259215e-07,0.04979537121199748,0.002479578994140627,0.0022838000111261164,0.05133202810502424,0.002634977109374999,0.0024391339784330043,0.04979537121199748,0.002479578994140627,0.0022838000111261164,0.016311655878318294,0.0002660701174926757,6.616325575398109e-05,0.014138581063434361,0.00019989947448730472,-1.3355825816932683e-08,0.05173316510425494,0.0026763203717041014,0.0024766627139701887,0.051872175171934626,0.002690722557067871,0.0024910589578672226,0.05173316510425494,0.0026763203717041014,0.0024766627139701887
C,0,44142,1242,fixed_context,1,80,4.0,320,10.0,800,1000,2.5,0.5,40,0.875,10000,3000,0.5924319624900818,0.6292648315429688,0.03683286905288696,0.03683286905288696,0.6806050789356232,0.6478764128684997,0.02171910626440754,0.00047171957692462683,0.0003355203883513454,0.011637988109303346,0.00013544276723228608,-7.874578925714568e-07,0.03172917010087942,0.0010067402352905404,0.000870599991527172,0.03195932834898202,0.0010213986685180456,0.0008852892185807953,0.3052593767642975,0.03393981605768204,0.2782881259918213,0.026971252635121346,0.7473399639129639,0.1412975788116455,0.03195932834898202,0.010473344141200444,0.00010969093750001768,6.549698738633758e-05,0.006598034745287183,4.35340625000169e-05,-6.662545004587628e-07,0.019135103540352846,0.000366152187500024,0.00032198984317188817,0.01826622566377446,0.00033365499999993276,0.0002894862893789707,0.019135103540352846,0.000366152187500024,0.00032198984317188817,0.016899426765422765,0.0002855906249998874,0.00020703998431104154,0.008802733950317951,7.748812500008029e-05,-1.0820172016146046e-06,0.025183216136941224,0.0006341943749998968,0.000555699111786101,0.024316635252437373,0.0005912987500000799,0.0005127840820331464,0.025183216136941224,0.0006341943749998968,0.000555699111786101,0.025168289820724724,0.0006334428124999958,0.0005073670707695932,0.01116839849754896,0.00012473312500005385,-1.3896631537724247e-06,0.03125715418108179,0.000977009687499919,0.0008510205941532067,0.030719202056696107,0.0009436693750001224,0.0008176335849522376,0.03125715418108179,0.000977009687499919,0.0008510205941532067,0.030522876922482414,0.0009316460156250095,0.0007592295560649442,0.013088661003899908,0.00017131304687501014,-1.173269983223424e-06,0.03570736859354147,0.001275016171875032,0.0011027137625169159,0.0357491542732125,0.0012780020312499474,0.0011056303725371919,0.03570736859354147,0.001275016171875032,0.0011027137625169159,0.025110275147213132,0.0006305259179687495,0.0004344767913334255,0.013988880210054365,0.00019568876953125064,-4.0018669054259215e-07,0.037690179475643966,0.0014205496289062536,0.0012246254693125541,0.03790175751408167,0.001436543222656246,0.0012405796022414706,0.037690179475643966,0.0014205496289062536,0.0012246254693125541,0.015473239898421448,0.0002394211529541014,3.951194024273035e-05,0.014138581063434361,0.00019989947448730472,-1.3355825816932683e-08,0.03815062201756543,0.0014554699603271481,0.0012556865305441063,0.03817424567475976,0.001457273032836914,0.0012574860180200147,0.03815062201756543,0.0014554699603271481,0.0012556865305441063
C,0,44242,1242,fixed_context,1,80,4.0,320,20.0,1600,1000,5.0,0.5,40,0.875,10000,3000,0.6034349799156189,0.6216793060302734,0.01824432611465454,0.01824432611465454,0.670250061750412,0.6533567333221435,0.018841873957853007,0.0003550162142436193,0.00021880699772331685,0.011637988109303346,0.00013544276723228608,-7.874578925714568e-07,0.02396675457290638,0.0005744053247579288,0.00043821919381621443,0.02490947260705299,0.0006204818255615233,0.0004843162655878662,0.3120012581348419,0.03177964687347412,0.2876781225204468,0.024323124438524246,0.6050889492034912,0.13963885605335236,0.02490947260705299,0.00952819828195063,9.078656250016692e-05,4.6590766576759535e-05,0.006598034745287183,4.35340625000169e-05,-6.662545004587628e-07,0.014450843400992628,0.00020882687500001218,0.00016464591752929358,0.013905967693768338,0.00019337593750012871,0.00014919095072007948,0.014450843400992628,0.00020882687500001218,0.00016464591752929358,0.014767468469581246,0.00021807812500007628,0.0001395214371435749,0.008802733950317951,7.748812500008029e-05,-1.0820172016146046e-06,0.019411723261990057,0.00037681500000008583,0.00029828440306522985,0.018467674461069387,0.0003410550000000345,0.0002625116860435206,0.019411723261990057,0.00037681500000008583,0.00029828440306522985,0.021416837710082483,0.00045868093750001115,0.00033259011104236347,0.01116839849754896,0.00012473312500005385,-1.3896631537724247e-06,0.024746164475528635,0.0006123726562499154,0.0004863229894863652,0.0232468848719568,0.000540417656250014,0.0004143368509351708,0.024746164475528635,0.0006123726562499154,0.0004863229894863652,0.025750729661992766,0.000663100078125034,0.000490660821832245,0.013088661003899908,0.00017131304687501014,-1.173269983223424e-06,0.028687982022093998,0.0008230003124999885,0.0006506161667260701,0.026957586768385465,0.0007267114843750311,0.0005542807800155147,0.028687982022093998,0.0008230003124999885,0.0006506161667260701,0.02178242778379517,0.0004744741601562519,0.00027841186473334667,0.013988880210054365,0.00019568876953125064,-4.0018669054259215e-07,0.029461609852113005,0.0008679864550781222,0.0006719859806703296,0.02856090685518628,0.0008157254003906267,0.0006196983405781994,0.029461609852113005,0.0008679864550781222,0.0006719859806703296,0.014999247387124989,0.0002249774221801758,2.5066985011611576e-05,0.014138581063434361,0.00019989947448730472,-1.3355825816932683e-08,0.02887714761781391,0.0008338896545410157,0.0006340421360499089,0.028794903542671193,0.000829146470031738,0.0006292965546048013,0.02887714761781391,0.0008338896545410157,0.0006340421360499089
C,0,44542,1242,fixed_context,1,80,4.0,320,50.0,4000,1000,12.5,0.5,40,0.875,10000,3000,0.6067935824394226,0.6141602993011475,0.0073667168617248535,0.0073667168617248535,0.6665171003341674,0.659452588558197,0.01677310182659248,0.00028133694488523996,0.0001451232896470563,0.011637988109303346,0.00013544276723228608,-7.874578925714568e-07,0.01824774301586163,0.0003329801251729268,0.0001967701659196469,0.020396183623078025,0.0004160043063863162,0.0002798108568764759,0.3281037509441376,0.029166122898459435,0.3057693839073181,0.022334374487400055,0.504660427570343,0.1393067091703415,0.020396183623078025,0.008566139737362411,7.337875000001937e-05,2.918188868883398e-05,0.006598034745287183,4.35340625000169e-05,-6.662545004587628e-07,0.012248277940184033,0.0001500203124999988,0.00010583171667177815,0.011176104531548095,0.00012490531250008985,8.071370124529409e-05,0.012248277940184033,0.0001500203124999988,0.00010583171667177815,0.01300540752917619,0.00016914062499995275,9.05809720972428e-05,0.008802733950317951,7.748812500008029e-05,-1.0820172016146046e-06,0.01666392998365169,0.00027768656250004575,0.00019914110498553406,0.014703921670761313,0.00021620531249988417,0.00013764989580211662,0.01666392998365169,0.00027768656250004575,0.00019914110498553406,0.018601625433009496,0.0003460204687499857,0.00021992285853589255,0.01116839849754896,0.00012473312500005385,-1.3896631537724247e-06,0.02145200675344771,0.0004601885937499661,0.00033411232323243834,0.01819736416352683,0.0003311440625000106,0.00020504287456879489,0.02145200675344771,0.0004601885937499661,0.00033411232323243834,0.022359663039723063,0.0004999545312499576,0.00032750547504750704,0.013088661003899908,0.00017131304687501014,-1.173269983223424e-06,0.02448989268555545,0.0005997548437500222,0.000427331894361338,0.020558392446881252,0.0004226474999999841,0.00025018690975348035,0.02448989268555545,0.0005997548437500222,0.000427331894361338,0.01956449894938855,0.00038276961914062574,0.00018670180585441537,0.013988880210054365,0.00019568876953125064,-4.0018669054259215e-07,0.023411517055914346,0.0005480991308593683,0.0003520574166498633,0.021243869979802283,0.0004513020117187447,0.0002552387153480981,0.023411517055914346,0.0005480991308593683,0.0003520574166498633,0.01472269252449763,0.0002167576751708984,1.6846737658445985e-05,0.014138581063434361,0.00019989947448730472,-1.3355825816932683e-08,0.02145405311260546,0.00046027639495849605,0.00026039068535790345,0.02125268340278111,0.0004516765518188476,0.00025178889880009725,0.02145405311260546,0.00046027639495849605,0.00026039068535790345
